"rownames","gear","species_name","length_mm","weight_g","Sex","Mat","id_specimen","length_field2","length_field3","total_number","subsample_number","kg_field1","kg_field2","kg_field3","haul_weight","type_subsample","Notes","ID"
85,NA,NA,0,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,85
86,NA,NA,28,0,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,86
87,NA,NA,27,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,87
88,NA,NA,37,30,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,88
89,NA,NA,30,17,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,89
90,NA,NA,24,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,90
91,NA,NA,29,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,91
92,NA,NA,27,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,92
93,NA,NA,24,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,93
94,NA,NA,33,24,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,94
95,NA,NA,23,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,95
96,NA,NA,26,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,96
97,NA,NA,23,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,97
98,NA,NA,28,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,98
99,NA,NA,27,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,99
100,NA,NA,24,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,100
101,NA,NA,24,8,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,101
102,NA,NA,22,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,102
103,NA,NA,25,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,103
104,NA,NA,25,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,104
105,NA,NA,22,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,105
106,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,106
107,NA,NA,28,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,107
108,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,108
109,NA,NA,27,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,109
110,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,110
111,NA,NA,28,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,111
112,NA,NA,22,6,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,112
113,NA,NA,27,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,113
114,NA,NA,26,12,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,114
115,NA,NA,25,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,115
116,NA,NA,22,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,116
117,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,117
118,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,118
119,NA,"MERLMER",185,52,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,119
120,NA,NA,202,70,"M",1,NA,0,0,0,0,0,0,0,0,NA,NA,120
121,NA,"SQUIMAN",22,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,121
122,NA,NA,17,7,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,122
123,NA,NA,27,42,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,123
124,NA,NA,18,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,124
125,NA,NA,27,45,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,125
126,NA,"RAJAAST",278,140,"M",1,NA,157,193,0,0,0,0,0,0,NA,NA,126
127,NA,NA,279,138,"M",1,NA,150,192,0,0,0,0,0,0,NA,NA,127
128,NA,NA,319,189,"F",1,NA,166,201,0,0,0,0,0,0,NA,NA,128
129,NA,NA,302,178,"F",1,NA,169,218,0,0,0,0,0,0,NA,NA,129
130,NA,NA,287,159,"F",1,NA,152,202,0,0,0,0,0,0,NA,NA,130
131,NA,NA,241,79,"M",1,NA,126,161,0,0,0,0,0,0,NA,NA,131
132,"A","TRIGLUC",253,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,132
133,NA,NA,256,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,133
134,NA,NA,259,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,134
135,NA,NA,266,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,135
136,NA,NA,275,904,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,136
137,NA,"GOBINIG",139,22,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,137
138,NA,"URANSCA",142,54,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,138
139,NA,"ARNOLAT",87,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,139
140,NA,NA,91,0,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,140
141,NA,NA,144,39,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,141
142,NA,"BUGLLUT",84,7,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,142
143,NA,"PAGEERY",99,14,NA,0,NA,0,0,0,0,0,0,0,0,NA,NA,143
144,NA,"RAJAAST",278,139,"M",1,NA,156,191,0,0,0,0,0,0,NA,NA,144
145,NA,"SQUIMAN",30,48,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,145
146,NA,NA,27,35,"F",3,NA,0,0,0,0,0,0,0,0,NA,NA,146
147,NA,NA,27,36,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,147
148,NA,"MELIKER",28,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,148
149,NA,NA,26,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,149
150,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,150
151,NA,NA,0,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,151
152,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,152
153,NA,NA,23,7,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,153
154,NA,NA,37,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,154
155,NA,NA,31,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,155
156,NA,NA,30,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,156
157,NA,NA,28,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,157
158,NA,NA,35,25,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,158
159,NA,NA,29,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,159
160,NA,NA,26,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,160
161,NA,NA,28,14,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,161
162,NA,NA,29,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,162
163,NA,NA,29,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,163
164,NA,NA,33,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,164
165,NA,NA,31,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,165
166,NA,NA,34,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,166
167,NA,NA,25,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,167
168,NA,NA,30,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,168
169,NA,NA,26,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,169
170,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,170
171,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,171
172,NA,NA,32,20,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,172
173,NA,NA,29,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,173
174,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,174
175,NA,NA,22,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,175
176,NA,NA,28,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,176
177,NA,NA,24,8,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,177
178,NA,NA,26,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,178
179,NA,NA,30,15,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,179
180,NA,NA,36,27,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,180
181,NA,NA,26,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,181
182,NA,NA,29,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,182
183,NA,NA,24,7,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,183
184,NA,NA,29,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,184
185,NA,NA,38,31,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,185
186,NA,NA,36,25,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,186
187,NA,NA,25,9,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,187
188,NA,NA,33,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,188
189,NA,NA,26,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,189
190,NA,NA,28,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,190
191,NA,NA,31,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,191
192,NA,NA,30,16,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,192
193,NA,NA,34,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,193
194,NA,NA,32,17,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,194
195,NA,NA,26,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,195
196,NA,NA,29,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,196
197,NA,NA,25,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,197
198,NA,NA,25,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,198
199,NA,NA,28,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,199
200,NA,NA,30,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,200
201,NA,NA,42,37,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,201
202,NA,NA,28,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,202
203,NA,NA,28,13,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,203
204,NA,NA,24,8,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,204
205,NA,NA,25,10,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,205
206,NA,NA,29,12,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,206
207,NA,NA,29,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,207
208,NA,NA,29,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,208
209,NA,NA,32,16,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,209
210,NA,NA,31,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,210
211,NA,NA,32,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,211
212,NA,NA,29,14,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,212
213,NA,NA,38,30,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,213
214,NA,NA,27,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,214
215,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,215
216,NA,NA,26,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,216
217,NA,NA,32,18,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,217
218,NA,NA,24,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,218
219,NA,NA,28,11,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,219
220,NA,NA,32,19,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,220
221,NA,NA,28,13,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,221
222,NA,NA,25,9,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,222
223,NA,NA,30,15,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,223
224,NA,NA,42,37,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,224
225,NA,NA,26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,225
226,NA,NA,36,27,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,226
227,NA,NA,33,21,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,227
228,NA,NA,35,24,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,228
229,NA,NA,33,22,"F",1,NA,0,0,0,0,0,0,0,0,NA,NA,229
230,NA,NA,23,10,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,230
231,NA,"MELIKER",26,11,"M",0,NA,0,0,0,0,0,0,0,0,NA,NA,231
232,"D","SOLEVUL",295,220,"M",3,"SS7951",0,0,0,0,0,0,0,0,NA,NA,232
233,NA,NA,272,186,"F",3,"SS7952",0,0,0,0,0,0,0,0,NA,NA,233
234,NA,NA,286,215,"F",2,"SS7953",0,0,0,0,0,0,0,0,NA,NA,234
235,NA,NA,305,284,"F",3,"SS7954",0,0,0,0,0,0,0,0,NA,NA,235
236,"A","SOLEVUL",269,180,"F",3,"SS7955",0,0,0,0,0,0,0,0,NA,NA,236
237,NA,NA,311,299,"F",3,"SS7956",0,0,0,0,0,0,0,0,NA,NA,237
238,NA,NA,316,314,"F",3,"SS7957",0,0,0,0,0,0,0,0,NA,NA,238
239,NA,NA,257,155,"F",2,"SS7958",0,0,0,0,0,0,0,0,NA,NA,239
240,NA,NA,271,196,"F",2,"SS7959",0,0,0,0,0,0,0,0,NA,NA,240
241,NA,NA,277,197,"F",3,"SS7960",0,0,0,0,0,0,0,0,NA,NA,241
